steps,tol,valid_prob,almost_valid_prob,time,best_valid,best_almost_valid
1,0.01,946,2912,27.472903966903687,False,False
2,0.001,1582,3431,201.39123272895813,False,True
1,0.0001,2090,547,58.74718189239502,True,False
1,0.01,1600,2486,29.030505895614624,True,False
2,0.0001,1365,2990,96.27032232284546,True,False
3,0.001,2301,1507,243.0260169506073,False,True
1,0.0001,934,3058,45.67727303504944,False,False
1,0.01,2122,573,24.187678813934326,True,False
1,0.01,435,4220,24.584737062454224,False,True
3,0.01,1080,2547,306.7138919830322,False,False
2,0.01,957,2947,60.054450035095215,False,False
2,0.001,3348,924,145.64256405830383,True,False
2,0.0001,2691,1190,207.9044783115387,True,False
1,0.01,936,2982,23.629896879196167,False,False
3,0.01,2076,2265,179.81281805038452,True,False
1,0.01,955,2892,21.838459014892578,False,True
2,0.001,1677,1681,140.02943682670593,True,False
2,0.0001,3015,433,186.6147177219391,True,False
3,0.01,2404,468,184.44159817695618,True,False
1,0.0001,598,3296,37.909417152404785,False,True
3,0.01,5415,1355,268.6521968841553,True,False
1,0.001,2090,557,31.26826500892639,True,False
2,0.01,2603,1181,118.29255819320679,True,False
3,0.0001,901,1613,363.7000021934509,False,False
2,0.001,1606,1948,113.0733871459961,False,True
3,0.01,2234,2703,169.0481390953064,True,False
1,0.01,1581,2199,47.37820816040039,True,False
1,0.001,2071,577,48.18513584136963,True,False
1,0.001,409,4306,23.323970794677734,False,True
2,0.01,587,3356,81.73321199417114,False,True
1,0.001,1585,2482,25.60281205177307,True,False
