steps,tol,valid_prob,almost_valid_prob,time,best_valid,best_almost_valid
3,0.01,3421,896,66.14764308929443,False,False
1,0.01,655,3267,11.874814987182617,False,False
2,0.001,2232,1893,49.416922092437744,False,False
2,0.0001,2746,1449,47.81620407104492,False,False
2,0.0001,2590,1437,63.25738596916199,False,False
2,0.01,2283,1829,46.45497393608093,False,False
2,0.01,2275,1847,32.655328035354614,True,False
3,0.001,3431,926,133.32385993003845,False,True
1,0.01,1260,2905,22.82800316810608,False,False
3,0.001,3229,967,143.20755410194397,True,False
1,0.001,1248,2996,18.625795125961304,False,False
2,0.001,2258,1841,98.90355014801025,True,False
2,0.0001,554,3487,42.80751991271973,False,False
3,0.01,3653,674,52.57616329193115,False,False
3,0.0001,3223,893,270.19957995414734,False,False
2,0.001,417,3795,40.013150215148926,True,False
2,0.01,2232,1819,103.09956574440002,False,False
3,0.01,3310,914,96.13610887527466,True,False
3,0.01,3521,782,139.406240940094,True,False
2,0.01,2740,1488,37.848289012908936,False,False
1,0.0001,1234,2957,26.938530921936035,True,False
1,0.001,612,3229,13.143598079681396,True,False
1,0.01,1180,2976,12.988611698150635,True,False
2,0.01,2647,1507,42.10046172142029,False,False
1,0.0001,1294,2937,21.32826805114746,True,False
3,0.01,1432,2583,103.75557231903076,True,False
2,0.001,2239,1874,49.610697984695435,False,True
3,0.01,3359,917,55.636226177215576,True,False
3,0.0001,3563,756,308.51596689224243,True,False
2,0.0001,2172,1867,58.51278495788574,False,False
1,0.001,1301,2958,15.240241050720215,True,False
1,0.01,1233,2970,15.551501035690308,False,False
2,0.01,2341,1886,84.33289289474487,True,False
1,0.0001,1201,2957,33.313711166381836,False,False
1,0.0001,586,3241,19.492417812347412,False,False
2,0.001,2670,1468,70.94369602203369,False,False
3,0.01,3243,1156,108.980229139328,False,True
2,0.0001,2639,1450,68.50101017951965,True,False
2,0.0001,2170,1876,124.16518306732178,False,False
2,0.01,1837,2327,39.01142120361328,False,False
1,0.001,1249,2884,17.00103521347046,True,False
2,0.0001,2793,1486,44.30076813697815,True,False
2,0.0001,2262,1898,72.80056309700012,False,True
1,0.01,619,3315,11.255722999572754,True,False
1,0.01,1215,2951,21.693498849868774,False,False
1,0.001,589,3316,22.833478927612305,False,True
3,0.0001,2994,1071,205.14026594161987,True,False
3,0.01,3194,1245,131.32253694534302,True,False
3,0.01,3327,977,55.52149510383606,False,False
1,0.0001,1313,2929,21.109256982803345,True,False
2,0.001,2687,1465,42.09375786781311,True,False
3,0.0001,2935,1217,141.5860538482666,False,False
1,0.001,1240,2952,18.236670970916748,False,False
1,0.0001,1221,3012,20.831044912338257,True,False
2,0.01,578,3610,31.959831953048706,True,False
2,0.001,2645,1441,80.02353310585022,False,False
2,0.001,2857,1398,89.79023504257202,True,False
2,0.01,2285,1855,36.61720108985901,False,False
2,0.01,601,3369,30.05051589012146,True,False
3,0.0001,3261,945,268.45960330963135,True,False
2,0.0001,2679,1463,61.38909602165222,True,False
1,0.001,593,3340,13.855829954147339,False,False
1,0.0001,643,3308,21.94623112678528,False,False
1,0.01,1255,2950,16.283948183059692,False,False
2,0.001,2242,1788,88.12868309020996,False,False
2,0.001,2641,1465,48.165359020233154,False,False
3,0.01,3658,720,116.72727012634277,False,False
2,0.01,2794,1409,53.49655485153198,True,False
3,0.01,3470,829,231.4819540977478,False,False
2,0.001,2322,1899,60.051624059677124,False,True
3,0.0001,3090,1056,131.08122491836548,False,False
1,0.0001,1287,2902,23.64269781112671,True,False
3,0.0001,1071,3051,327.86379504203796,True,False
3,0.01,3329,887,100.24071002006531,False,False
3,0.0001,3119,840,118.17306017875671,False,False
3,0.01,2647,1559,64.4524028301239,True,False
3,0.001,2789,1381,77.65631628036499,False,False
2,0.01,2746,1412,37.176920890808105,False,False
3,0.0001,2400,1588,116.62744402885437,True,False
1,0.01,1211,2943,13.88268518447876,False,True
2,0.01,2267,1926,40.94500494003296,True,False
1,0.001,1332,2921,19.655246257781982,True,False
2,0.001,2708,1473,67.56880307197571,True,False
3,0.01,2347,1752,95.35270500183105,True,False
1,0.0001,1254,2928,29.563248872756958,True,False
1,0.01,593,3273,13.543949127197266,False,True
2,0.0001,2714,1405,73.18428182601929,False,False
2,0.001,2804,1474,58.217024087905884,True,False
2,0.001,2672,1456,73.61195492744446,True,False
3,0.0001,2553,1610,92.25552105903625,True,False
2,0.001,2299,1847,57.647329568862915,True,False
1,0.001,1246,2925,15.185425996780396,False,False
3,0.0001,3276,916,324.23196625709534,True,False
1,0.001,588,3294,9.455585718154907,False,False
1,0.0001,1190,2897,27.270977020263672,False,False
3,0.0001,2623,1583,192.27219939231873,False,False
1,0.01,1242,2998,11.842364072799683,False,False
1,0.0001,1252,2890,28.29023575782776,False,False
1,0.01,1234,2877,13.255567789077759,False,False
1,0.0001,575,3222,24.32672119140625,False,False
2,0.001,2324,1854,53.763193130493164,False,False
3,0.01,3463,860,75.95399689674377,False,False
3,0.01,3238,982,112.12496519088745,False,False
1,0.01,1166,2933,12.45878005027771,False,False
3,0.0001,3348,928,271.87525820732117,False,False
3,0.0001,3387,923,277.83356618881226,False,False
1,0.0001,1267,2957,27.485811948776245,True,False
1,0.01,1261,2990,12.428266048431396,True,False
2,0.0001,2622,1469,76.69629907608032,False,False
3,0.01,2633,1549,78.21169304847717,False,True
3,0.001,3594,744,183.54772782325745,True,False
3,0.001,3639,717,117.03496789932251,False,True
2,0.01,2218,1846,38.18263792991638,False,False
1,0.001,1292,2890,14.632920980453491,False,False
1,0.01,1230,2999,22.04819679260254,False,False
3,0.01,3276,988,132.09350085258484,False,True
1,0.01,657,3281,9.318653106689453,True,False
3,0.001,3566,773,210.40420389175415,False,False
3,0.01,1304,2881,102.77519583702087,False,False
2,0.0001,2617,1464,65.83684206008911,False,False
2,0.001,2802,1379,58.57875394821167,False,False
1,0.0001,600,3268,25.967729091644287,False,False
1,0.001,1239,2903,24.458117246627808,True,False
3,0.001,2549,1511,69.66105198860168,False,False
1,0.01,1221,2952,15.869425773620605,False,False
2,0.001,2774,1466,82.8586950302124,True,False
2,0.0001,2147,1851,58.351317167282104,False,False
1,0.01,1199,2922,13.930908203125,False,False
2,0.0001,2819,1465,95.7391631603241,False,True
3,0.001,2871,1328,52.31818199157715,False,False
2,0.0001,2191,1801,54.84398317337036,False,False
2,0.0001,2265,1825,103.7270679473877,True,False
2,0.0001,574,3512,72.31846976280212,False,False
2,0.0001,2332,1863,62.49141788482666,False,True
1,0.01,1299,2954,24.445005893707275,True,False
1,0.01,1266,2904,9.235912084579468,False,False
2,0.0001,2229,1877,50.34370398521423,True,False
2,0.001,2311,1884,61.45537185668945,False,False
1,0.01,625,3281,12.654837846755981,True,False
3,0.0001,3278,930,327.3650951385498,False,False
2,0.001,2754,1431,91.50880002975464,False,True
1,0.01,1212,3041,15.99804401397705,False,False
3,0.01,3206,1088,93.36714911460876,False,False
2,0.0001,2668,1480,83.33683705329895,True,False
1,0.0001,610,3271,26.95430612564087,False,False
2,0.0001,2216,1891,75.88529586791992,False,False
1,0.01,1267,2978,16.404890060424805,False,False
1,0.001,622,3271,16.124429941177368,True,False
2,0.0001,2176,1808,103.54005026817322,False,False
2,0.0001,2628,1448,66.88918900489807,False,False
2,0.001,2856,1409,42.38239812850952,True,False
1,0.01,586,3245,14.169673919677734,True,False
2,0.01,2580,1449,53.46204590797424,True,False
2,0.01,2875,1431,35.472228050231934,True,False
3,0.01,3451,749,101.05317807197571,False,False
2,0.01,2262,1867,30.180052042007446,False,False
1,0.01,1237,2913,11.763832092285156,True,False
1,0.001,1190,3025,11.60313892364502,False,False
2,0.001,2685,1491,58.441953897476196,True,False
2,0.01,2176,1833,54.90485095977783,False,False
1,0.001,610,3275,14.944077968597412,True,False
2,0.01,2268,1908,59.52321004867554,False,False
1,0.0001,1282,3044,20.58601212501526,True,False
1,0.0001,1204,2976,27.029251098632812,False,False
2,0.0001,2666,1470,53.12793278694153,False,False
3,0.001,3272,779,151.27476596832275,False,False
2,0.0001,2262,1886,47.364808082580566,False,False
3,0.0001,3483,865,267.9011151790619,True,False
2,0.001,2619,1438,71.07917785644531,False,False
2,0.0001,2778,1450,59.8299400806427,True,False
3,0.01,2826,1392,101.20353889465332,False,False
3,0.0001,2632,1556,317.4779119491577,False,False
3,0.001,3636,732,192.0868537425995,True,False
1,0.01,1230,2941,11.499812841415405,False,False
1,0.0001,1270,2899,25.215991020202637,True,False
3,0.001,2810,1206,91.32549285888672,False,False
3,0.0001,3489,836,327.9088308811188,True,False
2,0.0001,2210,1870,45.2878360748291,False,False
2,0.001,2252,1800,71.74702095985413,True,False
3,0.0001,3025,1224,211.39085912704468,True,False
1,0.01,1234,2987,11.135878086090088,False,False
1,0.001,621,3242,14.242319107055664,False,False
3,0.01,3147,827,99.572261095047,False,False
2,0.0001,2692,1502,90.15373587608337,True,False
3,0.001,3361,884,150.10001420974731,False,False
1,0.01,1264,3038,15.534193992614746,True,False
3,0.0001,3384,910,325.2497458457947,True,False
3,0.001,3418,981,151.3548939228058,False,True
1,0.001,577,3261,14.621078729629517,False,False
3,0.01,2540,1540,69.19600892066956,False,False
1,0.0001,1250,2884,28.785068035125732,False,False
2,0.01,2267,1793,97.1039412021637,True,False
3,0.001,3519,785,182.45429706573486,True,False
2,0.0001,2627,1450,76.92388892173767,False,False
3,0.01,3586,731,318.9047133922577,False,False
2,0.001,2719,1439,54.849873781204224,False,False
2,0.0001,2847,1440,73.65254807472229,False,False
3,0.0001,2996,1132,142.5603687763214,True,False
1,0.0001,1202,3001,24.60349988937378,False,False
3,0.0001,3317,903,340.62999725341797,True,False
1,0.001,1237,2992,17.39654517173767,False,True
1,0.01,1172,2972,11.294858932495117,False,False
3,0.001,2610,1570,149.07180380821228,False,False
2,0.01,2836,1409,45.140438079833984,True,False
1,0.01,1330,2905,12.779528856277466,True,False
1,0.001,1210,2983,21.573735237121582,True,False
1,0.01,636,3272,12.645639896392822,True,False
1,0.0001,1180,2976,24.149407863616943,False,False
3,0.01,3502,845,98.26679921150208,True,False
2,0.01,2218,1904,81.41168308258057,False,True
1,0.001,1240,3016,20.75547194480896,True,False
3,0.001,3582,768,93.2431149482727,True,False
1,0.001,644,3190,18.339061975479126,True,False
1,0.001,1186,2988,40.60739779472351,False,False
1,0.001,1223,2935,17.725303173065186,False,False
2,0.0001,2770,1440,43.59077501296997,False,False
1,0.001,1228,3007,19.065233945846558,False,False
3,0.01,3235,746,60.558688163757324,False,False
1,0.001,583,3237,19.04953694343567,False,False
3,0.0001,3416,891,212.6549060344696,True,False
3,0.001,1610,2625,147.0950357913971,True,False
3,0.001,3162,1071,171.9645688533783,False,False
1,0.0001,1225,2948,20.18112015724182,False,False
3,0.001,3177,1129,172.0232810974121,False,False
2,0.01,2632,1488,33.64912223815918,False,False
2,0.0001,2735,1425,64.81922101974487,False,False
3,0.001,3457,841,121.5385799407959,False,False
1,0.0001,1221,2950,23.854604244232178,False,False
1,0.0001,1236,2913,25.86069893836975,False,False
1,0.0001,572,3385,23.981136083602905,True,False
3,0.01,2101,2021,47.69642877578735,False,False
3,0.01,2682,1496,44.104629039764404,False,True
3,0.01,3421,876,240.87269020080566,True,False
2,0.001,2728,1491,71.35182523727417,False,False
2,0.001,2820,1436,39.37788915634155,True,False
3,0.0001,3364,964,278.6089961528778,True,False
1,0.01,578,3302,14.032535076141357,True,False
2,0.0001,2772,1417,111.86591911315918,True,False
1,0.01,1207,2958,18.488949060440063,False,False
2,0.001,2275,1818,63.207070112228394,False,False
2,0.001,2285,1735,109.63620090484619,False,False
2,0.0001,2134,1838,57.57080101966858,False,False
2,0.001,2278,1828,58.15021800994873,True,False
1,0.01,1180,2963,14.573549032211304,False,False
3,0.01,3241,855,89.6351809501648,False,False
3,0.01,3169,1159,69.5157401561737,True,False
1,0.001,1254,2970,20.5518958568573,True,False
3,0.0001,3314,906,360.0912458896637,True,False
3,0.0001,2541,1472,160.49175000190735,False,False
2,0.01,1213,3024,32.959492206573486,True,False
1,0.0001,1304,2922,21.729907989501953,True,False
1,0.01,1257,2966,12.841697931289673,False,False
3,0.0001,3612,725,172.6540551185608,False,True
2,0.0001,2662,1417,92.32951307296753,False,False
3,0.001,3316,979,128.82536697387695,False,False
1,0.001,1219,2928,21.736039876937866,False,False
1,0.01,560,3268,12.56220006942749,False,False
1,0.01,1241,2947,9.146876096725464,True,False
3,0.001,3342,964,92.26223993301392,True,False
1,0.001,619,3230,29.279910802841187,False,False
3,0.001,3298,1034,223.1001968383789,True,False
1,0.0001,1188,2951,19.712406158447266,False,False
2,0.001,2284,1860,89.9642448425293,False,False
1,0.001,1201,2982,13.760755062103271,False,False
3,0.0001,3024,1093,160.07389187812805,True,False
2,0.01,2622,1456,97.42647433280945,False,False
2,0.001,2801,1399,81.00942492485046,True,False
2,0.001,2579,1472,56.45685386657715,False,False
1,0.01,1250,2982,18.123425006866455,False,False
2,0.01,2213,1827,33.5775408744812,True,False
2,0.0001,389,3745,50.65139293670654,True,False
1,0.01,1227,3044,12.262951850891113,False,True
1,0.01,1211,2925,14.003284931182861,False,False
2,0.01,616,3262,30.301120042800903,True,False
1,0.001,1245,2965,16.50869870185852,True,False
2,0.01,641,3488,36.44187378883362,True,False
2,0.0001,2641,1471,70.47234892845154,False,False
1,0.0001,1270,2977,27.00873613357544,False,False
1,0.001,1246,2997,26.222095012664795,False,True
3,0.01,3317,964,139.95383882522583,False,False
3,0.01,3484,791,137.08143591880798,False,False
3,0.0001,3516,731,232.22955012321472,False,False
1,0.001,1276,2926,10.93684196472168,True,False
3,0.01,2308,1773,66.29175186157227,True,False
2,0.0001,2206,1861,100.67458987236023,False,False
1,0.001,1227,2939,14.661332845687866,False,False
3,0.001,3363,984,333.6876871585846,False,True
1,0.01,1234,2975,15.660475254058838,False,False
1,0.01,1220,3057,17.414930820465088,True,False
3,0.0001,3356,838,145.27327585220337,False,False
1,0.001,594,3223,18.476484060287476,False,False
1,0.0001,1214,2932,26.471983194351196,False,False
2,0.001,2231,1922,65.5381178855896,True,False
2,0.0001,2834,1402,53.786394119262695,True,False
1,0.001,1254,3012,30.318588972091675,False,True
3,0.001,3069,927,143.8874659538269,False,False
3,0.001,2697,1487,114.19309592247009,False,False
3,0.0001,3240,1060,178.39920592308044,True,False
3,0.0001,3463,817,131.93644285202026,False,False
2,0.001,2191,1874,59.66997790336609,False,False
3,0.0001,3199,1079,180.39784407615662,True,False
1,0.001,1215,2993,21.28015112876892,False,False
2,0.01,2545,1476,65.03698778152466,False,False
1,0.0001,1211,2975,36.84624099731445,True,False
1,0.01,1204,2923,11.977577924728394,False,False
2,0.0001,2692,1505,50.1588659286499,False,True
3,0.001,3543,730,130.53713488578796,False,False
2,0.01,2784,1398,69.28927397727966,False,False
1,0.001,1293,3037,22.59895086288452,True,False
2,0.001,2234,1851,76.85509610176086,False,False
2,0.0001,2677,1508,114.6869580745697,True,False
3,0.0001,2822,1334,160.60110688209534,False,False
2,0.01,2555,1516,43.482815980911255,False,False
2,0.01,2132,1846,45.516091108322144,False,False
1,0.001,1217,3015,21.969856023788452,False,False
1,0.01,1181,3072,11.95918583869934,False,True
1,0.001,1249,3013,17.814831733703613,False,False
1,0.01,638,3189,17.334812879562378,False,False
1,0.01,1227,2982,13.241720914840698,False,False
1,0.001,1245,2983,21.35535478591919,False,False
3,0.0001,3295,970,238.83877992630005,True,False
2,0.001,2779,1440,39.93092703819275,False,False
2,0.001,2588,1451,81.80340099334717,False,False
3,0.001,3473,831,124.4889349937439,False,False
3,0.001,3202,1097,376.89971709251404,False,False
2,0.001,2607,1370,71.98162817955017,True,False
1,0.01,644,3242,11.398350954055786,True,False
1,0.01,1299,2950,13.191246032714844,True,False
1,0.001,570,3360,11.148674011230469,False,True
1,0.01,1240,2925,10.231224060058594,False,False
2,0.0001,2215,1973,62.43271780014038,True,False
1,0.01,1164,2986,13.430630207061768,False,False
2,0.001,2805,1392,86.80039405822754,False,False
3,0.01,2635,1594,102.87961292266846,False,False
3,0.01,3206,977,75.56383395195007,False,False
2,0.01,2716,1469,34.11878514289856,False,False
3,0.01,2804,1076,88.08333396911621,False,False
2,0.0001,2633,1482,81.09257912635803,True,False
1,0.0001,599,3318,18.719821214675903,True,False
2,0.001,2190,1826,73.94861435890198,False,False
2,0.0001,2301,1917,52.747090339660645,False,False
1,0.01,592,3245,10.65140700340271,False,False
1,0.0001,1184,3050,27.152950048446655,False,True
1,0.0001,1220,2947,27.408610820770264,False,False
3,0.01,2322,1898,41.68940210342407,True,False
2,0.001,2632,1424,58.67373013496399,False,False
3,0.001,3583,759,139.1110646724701,True,False
3,0.001,3452,859,109.70440912246704,False,False
3,0.001,2912,1333,242.90785694122314,True,False
1,0.0001,1239,2941,21.740527868270874,False,False
3,0.01,3336,967,221.539617061615,False,False
1,0.001,596,3225,15.98842716217041,False,False
1,0.01,1284,2948,18.58208703994751,True,False
1,0.001,1228,3038,16.24244213104248,False,False
2,0.0001,600,3434,57.7211217880249,True,False
2,0.01,1819,2413,37.81588411331177,False,False
2,0.0001,2655,1456,59.96116018295288,False,False
3,0.0001,3250,966,248.2877597808838,False,False
3,0.0001,3440,881,208.16871786117554,True,False
1,0.01,552,3320,13.066915273666382,False,False
2,0.001,2226,1823,77.93500709533691,False,False
3,0.01,2410,1778,56.55006194114685,True,False
3,0.001,3165,970,106.42838191986084,False,False
2,0.0001,2134,1798,48.77186584472656,False,False
2,0.001,2197,1862,65.83924508094788,False,False
2,0.01,2365,1579,23.2752788066864,False,False
3,0.01,2666,1474,86.10504412651062,False,False
2,0.001,2191,1863,98.83740592002869,False,False
2,0.01,2168,1844,36.71631407737732,False,False
3,0.001,3579,812,140.2391381263733,True,False
3,0.01,2875,1256,53.157480001449585,False,False
3,0.001,601,3587,154.17810010910034,True,False
1,0.01,1239,2866,15.085605144500732,False,False
2,0.0001,2242,1821,84.14109897613525,True,False
2,0.0001,2787,1394,115.1698989868164,True,False
3,0.0001,3684,725,397.2136950492859,True,False
1,0.0001,1259,2950,24.405720949172974,False,False
3,0.001,2865,1325,172.910560131073,False,False
2,0.001,2325,1860,63.90386986732483,False,True
1,0.01,1306,2873,14.788114309310913,True,False
1,0.01,1269,2943,15.588072776794434,False,False
1,0.0001,1232,3036,25.394409894943237,True,False
1,0.01,1179,3020,16.856913089752197,False,False
2,0.0001,2703,1437,135.81444191932678,False,False
3,0.001,3359,900,184.8644208908081,False,False
3,0.0001,3579,764,120.2026538848877,False,False
1,0.0001,1181,2895,26.269262075424194,False,False
2,0.001,2173,1807,105.02072310447693,False,False
3,0.0001,3472,768,281.7677140235901,False,False
1,0.0001,1233,3001,18.889321327209473,True,False
1,0.01,1182,2999,12.372222900390625,False,False
2,0.001,2216,1910,108.74877905845642,False,False
2,0.001,2275,1754,51.42162775993347,False,False
1,0.0001,1259,2864,22.810945987701416,True,False
3,0.01,3203,971,144.0470151901245,False,False
2,0.01,2243,1876,37.249650955200195,False,False
2,0.0001,2817,1439,51.04885792732239,True,False
1,0.01,1159,2989,12.570320844650269,True,False
1,0.0001,629,3194,25.74085783958435,False,False
3,0.001,2599,1570,86.89606404304504,True,False
2,0.0001,600,3540,55.18475604057312,True,False
1,0.0001,1229,2974,27.84711503982544,False,False
1,0.0001,1180,2970,25.426471948623657,False,True
2,0.0001,2784,1428,109.72869873046875,True,False
1,0.01,590,3271,11.092725038528442,False,False
3,0.01,677,3556,110.97650218009949,True,False
1,0.001,1354,2930,14.921825885772705,True,False
1,0.01,1185,2935,11.929270029067993,False,False
2,0.0001,2746,1435,53.637068033218384,False,False
1,0.01,1275,2905,11.295562028884888,True,False
2,0.01,2301,1852,28.819196939468384,False,False
2,0.001,2606,1507,70.08060574531555,True,False
3,0.001,2231,1955,218.26716327667236,True,False
3,0.01,3505,816,62.986730098724365,False,False
3,0.01,3477,874,145.15647888183594,True,False
1,0.01,590,3312,16.802699089050293,False,False
3,0.001,2909,1286,181.2696409225464,False,False
3,0.0001,2652,1570,189.26101303100586,False,False
3,0.01,3234,939,80.66983389854431,True,False
3,0.0001,3605,746,177.66070294380188,False,False
1,0.0001,1297,2926,19.068204164505005,False,False
2,0.0001,2206,1914,64.79425287246704,False,False
1,0.0001,1255,2922,21.84054708480835,False,False
2,0.001,2629,1482,73.07022786140442,False,False
3,0.001,3239,1022,178.8876450061798,False,False
