case,initial_state,steps,tol,time,optimal_cost,forest_cost,best_sol_prob
7,"[2, 0, 1]",2,0.001,142.68075799942017,25.24586843015844,25.24586843015844,10000
7,"[2, 1, 0]",2,0.001,152.25810503959656,78.70908916387438,78.70908916387438,10000
2,"[2, 0, 1]",2,0.001,151.87209391593933,26.305847152953454,26.305847152953454,10000
4,all,2,0.001,472.56553983688354,47.29186991324836,47.29186991324836,4867
7,all,2,0.001,199.78806591033936,58.2470649124356,58.368278431962835,4152
4,"[2, 1, 0]",2,0.001,156.48165702819824,43.58987187698972,43.58987187698972,10000
4,all,2,0.001,490.7801010608673,5.120529289343118,5.120529289343118,3852
2,all,2,0.001,344.95472502708435,98.0311905320778,98.0311905320778,5131
5,"[2, 0, 1]",2,0.001,118.03619694709778,1.5079815270384174,1.5079815270384174,6893
6,"[2, 1, 0]",2,0.001,149.5227119922638,33.20135379412224,33.20135379412224,10000
6,"[2, 0, 1]",2,0.001,127.71587920188904,49.123261326486144,49.123261326486144,10000
4,"[2, 1, 0]",2,0.001,145.76679491996765,38.37744863712237,38.37744863712237,10000
0,"[2, 0, 1]",2,0.001,120.34777307510376,16.164416956519478,16.164416956519478,9999
3,"[2, 0, 1]",2,0.001,116.31759405136108,7.901402534400981,7.901402534400981,10000
0,all,2,0.001,582.1341829299927,74.60829848506187,74.60829848506187,5064
3,"[2, 0, 1]",2,0.001,112.19263219833374,23.692474500605012,23.692474500605012,10000
0,"[2, 1, 0]",2,0.001,226.74545693397522,3.427333061164195,3.427333061164195,10000
2,"[2, 0, 1]",2,0.001,113.81144881248474,96.30656242391302,96.30656242391302,10000
5,"[2, 0, 1]",2,0.001,95.20962619781494,4.3874061178123895,4.3874061178123895,3072
3,all,2,0.001,349.93488788604736,3.368325518491355,3.7051580703404907,4101
8,"[2, 0, 1]",2,0.001,112.85099792480469,2.240090482974801,2.240090482974801,10000
2,"[2, 0, 1]",2,0.001,142.54115509986877,4.933267717178147,4.933267717178147,10000
3,"[2, 0, 1]",2,0.001,153.6641480922699,43.679397501563145,43.679397501563145,10000
3,"[2, 0, 1]",2,0.001,123.66168808937073,49.956599040937,49.956599040937,10000
1,all,2,0.001,270.28795194625854,33.01602094490155,33.01602094490155,4961
1,"[2, 0, 1]",2,0.001,131.91304683685303,69.80731440544096,69.80731440544096,10000
3,all,2,0.001,659.4465610980988,46.85645363403999,46.85645363403999,5242
6,all,2,0.001,269.0194981098175,43.16573084997382,43.16573084997382,4912
4,"[2, 1, 0]",2,0.001,167.05855417251587,20.657437602853616,20.657437602853616,10000
0,all,2,0.001,520.6585648059845,4.998995488891933,4.998995488891933,5021
3,all,2,0.001,753.1036291122437,20.001406963388252,20.001406963388252,4803
4,all,2,0.001,360.11926889419556,21.829656100683973,21.829656100683973,3950
4,"[2, 1, 0]",2,0.001,208.80044603347778,23.34625435047695,23.34625435047695,10000
6,"[2, 0, 1]",2,0.001,148.2702989578247,20.00853433028491,20.00853433028491,10000
2,"[2, 1, 0]",2,0.001,133.87107181549072,64.85398877812455,64.85398877812455,10000
1,all,2,0.001,535.731024980545,76.8391016113886,76.8391016113886,5019
2,all,2,0.001,516.0585741996765,86.82476790108608,86.82476790108608,4947
1,all,2,0.001,288.1097309589386,30.328317451908102,30.328317451908102,4956
2,all,2,0.001,289.1019310951233,42.573878418151246,42.573878418151246,5045
0,"[2, 1, 0]",2,0.001,156.4887249469757,85.51349807261373,85.51349807261373,10000
2,"[2, 0, 1]",2,0.001,123.24249601364136,32.5388941261614,32.5388941261614,10000
5,all,2,0.001,162.05977606773376,6.616010761713623,6.616010761713623,1709
0,"[2, 1, 0]",2,0.001,158.48814582824707,89.13826060326201,89.13826060326201,9950
4,"[2, 1, 0]",2,0.001,179.3014271259308,16.069433780183466,16.069433780183466,10000
2,all,2,0.001,356.0650360584259,22.17689824609583,22.17689824609583,4923
5,"[2, 1, 0]",2,0.001,110.72594094276428,9.728976022175882,9.728976022175882,4702
6,all,2,0.001,261.72706723213196,24.497879845880092,24.497879845880092,5042
0,"[2, 1, 0]",2,0.001,154.54632711410522,47.03321921066194,47.03321921066194,10000
0,all,2,0.001,563.8193280696869,35.7141787776,35.7141787776,4903
4,all,2,0.001,368.5044240951538,39.95180204135472,39.95180204135472,4338
5,"[2, 0, 1]",2,0.001,129.84244418144226,5.5274908108973335,5.527490810897334,4948
6,"[2, 0, 1]",2,0.001,195.91426992416382,17.84883899464182,17.84883899464182,10000
3,"[2, 0, 1]",2,0.001,159.62400603294373,45.37368270968464,45.37368270968464,10000
0,"[2, 0, 1]",2,0.001,130.13426804542542,10.91584176382846,10.91584176382846,10000
4,"[2, 1, 0]",2,0.001,159.84468984603882,33.99886047213529,33.99886047213529,10000
5,"[2, 1, 0]",2,0.001,126.03480195999146,1.0463683555996037,1.046368355599604,6372
8,all,2,0.001,608.0613350868225,8.626037892648476,8.626037892648476,3850
1,all,2,0.001,334.52195978164673,16.3128642012488,16.3128642012488,5009
5,"[2, 0, 1]",2,0.001,121.3174262046814,8.808691130084043,8.808691130084043,7489
5,"[2, 0, 1]",2,0.001,128.4966242313385,2.0059459318309414,2.0059459318309414,7610
7,all,2,0.001,209.47374320030212,12.191077701337935,12.216447622332762,3380
8,"[2, 1, 0]",2,0.001,145.1690239906311,6.919273193024436,6.919273193024436,10000
1,"[2, 0, 1]",2,0.001,138.81139302253723,42.87393004663009,42.87393004663009,10000
2,"[2, 1, 0]",2,0.001,155.5120017528534,31.731803330113763,31.731803330113763,10000
7,"[2, 1, 0]",2,0.001,166.17652010917664,61.52711162749179,61.65515100180061,4683
3,"[2, 1, 0]",2,0.001,138.22287583351135,22.46265910913703,22.46265910913703,10000
4,"[2, 1, 0]",2,0.001,189.8264238834381,35.35542137770694,35.35542137770694,10000
6,"[2, 0, 1]",2,0.001,145.3289430141449,22.192266956194693,22.192266956194693,10000
8,all,2,0.001,190.81779408454895,11.185260931828052,11.185260931828052,3671
8,"[2, 1, 0]",2,0.001,163.9660427570343,8.771147213868941,8.771147213868941,10000
3,"[2, 0, 1]",2,0.001,137.49820184707642,18.14716848234623,18.14716848234623,10000
1,all,2,0.001,346.78820419311523,5.5010700893460385,5.5010700893460385,5060
6,"[2, 0, 1]",2,0.001,156.9179379940033,48.58818423643418,48.58818423643418,10000
7,"[2, 0, 1]",2,0.001,152.8680031299591,62.8514131881163,62.98220846529027,10000
4,all,2,0.001,310.67558217048645,38.98049728900459,38.98049728900459,4799
4,"[2, 0, 1]",2,0.001,259.02680921554565,19.28816663125283,19.28816663125283,10000
2,all,2,0.001,512.6264266967773,11.746286895812318,11.746286895812318,5081
0,"[2, 0, 1]",2,0.001,353.9493730068207,22.97799227555044,22.97799227555044,10000
4,all,2,0.001,605.3462679386139,47.80512461976735,47.80512461976735,3563
7,all,2,0.001,364.12603211402893,34.63154842178352,34.63154842178352,4668
0,"[2, 1, 0]",2,0.001,141.70087122917175,28.05136324436583,28.05136324436583,10000
3,"[2, 0, 1]",2,0.001,183.62599205970764,7.807637782764686,7.807637782764686,10000
2,"[2, 0, 1]",2,0.001,270.6328639984131,71.1998473165362,71.1998473165362,10000
0,"[2, 0, 1]",2,0.001,137.646390914917,13.151831344049825,13.151831344049825,10000
5,all,2,0.001,181.3570520877838,0.8587333487336402,0.8587333487336402,1788
3,all,2,0.001,426.54920387268066,11.77689191451124,11.77689191451124,5062
3,all,2,0.001,368.50567603111267,30.491509621182818,30.491509621182818,4643
8,"[2, 0, 1]",2,0.001,140.47988390922546,7.660259420431452,7.660259420431452,10000
5,all,2,0.001,186.23936676979065,0.2739009014374139,0.27390090143741397,1718
0,"[2, 1, 0]",2,0.001,144.53645205497742,55.454174716973625,55.454174716973625,10000
6,all,2,0.001,824.1311509609222,4.011060590271668,4.011060590271668,5088
5,"[2, 0, 1]",2,0.001,131.3602647781372,8.50182866130254,8.50182866130254,8859
1,all,2,0.001,267.014564037323,19.95192537059677,19.95192537059677,5014
3,all,2,0.001,324.40023922920227,39.75935224452322,39.75935224452322,3231
2,"[2, 1, 0]",2,0.001,313.2043719291687,85.45012845029589,85.45012845029589,10000
2,"[2, 1, 0]",2,0.001,174.18030309677124,56.70868144511873,56.70868144511873,10000
3,all,2,0.001,696.2963361740112,48.75494416981474,48.75494416981474,6318
8,"[2, 1, 0]",2,0.001,191.33089399337769,4.738293698634581,4.738293698634581,10000
4,all,2,0.001,286.22798705101013,29.138432687848038,29.138432687848038,4703
7,all,2,0.001,443.2152907848358,6.732318325291109,6.732318325291109,3228
3,"[2, 0, 1]",2,0.001,113.76076626777649,5.8609663852574485,5.8609663852574485,10000
6,all,2,0.001,274.2622528076172,6.67051491812754,6.67051491812754,5006
3,all,2,0.001,269.0813262462616,37.26088462046851,37.26088462046851,4189
